n,d,s,seed,case,sketch_err_logits_hs,sketch_err_output_hs,fp_err_logits_hs,fp_err_output_hs,total_err_logits_hs,total_err_output_hs,ref_logits_hs,ref_output_hs,runtime_ms
64,64,32,2,mixed_fp16_sk32,91.53454824041458,18.726014204413033,0.05056575381927374,0.01615785251297269,91.53555458084264,18.727461627185747,60.91230010858918,11.352471320957205,0.6462820019805804
64,64,8,2,fp8_store_sk8,184.56884418855608,37.98354665163017,12.504416861298516,4.934488553369369,183.1406615898346,37.268131437791,60.91230010858918,11.352471320957205,1.1547280009835958
64,64,16,2,fp8_store_sk16,143.6915395796455,26.933247905052234,9.488338527846729,3.002855565601772,143.4704642931175,26.75532396537508,60.91230010858918,11.352471320957205,2.362765997531824
64,64,24,2,fp8_store_sk24,100.98330574272902,17.72440223160946,6.958164220178375,1.8525831253176333,100.32551976352715,17.51257187682602,60.91230010858918,11.352471320957205,2.5562410010024905
64,64,32,2,fp8_store_sk32,91.53454824041458,18.726014204413033,6.659826070539686,2.2267051622641056,91.44769914768465,18.33055535751461,60.91230010858918,11.352471320957205,2.8054329959559254
128,32,8,0,full_fp32_sk8,238.7844136550603,19.840149059937765,3.475218446077249e-05,9.913950608056105e-06,238.78442062134533,19.84015091201708,127.48926507063416,9.094013425230093,0.3328460006741807
128,32,16,0,full_fp32_sk16,176.0006432232198,14.635270221055627,3.3438656388848433e-05,6.425091519877719e-06,176.00064472480793,14.635271397434456,127.48926507063416,9.094013425230093,1.4714930002810434
128,32,24,0,full_fp32_sk24,145.41734559535456,11.841792766423964,2.843144532326765e-05,5.740221261758354e-06,145.4173478242173,11.841792267809096,127.48926507063416,9.094013425230093,1.4121159983915277
128,32,32,0,full_fp32_sk32,143.90833744076372,12.01237025376919,2.9298687276763007e-05,5.994067122145254e-06,143.90834108543524,12.01236991112484,127.48926507063416,9.094013425230093,0.4991169989807531
128,32,8,0,full_fp16_sk8,238.7844136550603,19.840149059937765,0.15524152058938734,0.0365181742694785,238.7798575817712,19.838437545563334,127.48926507063416,9.094013425230093,1.6755850010667928
128,32,16,0,full_fp16_sk16,176.0006432232198,14.635270221055627,0.11857177239161766,0.023136428815147454,175.9946190837571,14.634140079688276,127.48926507063416,9.094013425230093,1.9274730002507567
128,32,24,0,full_fp16_sk24,145.41734559535456,11.841792766423964,0.10401687239426478,0.01813622948638921,145.4154018137523,11.841149909009317,127.48926507063416,9.094013425230093,2.7293430030113086
128,32,32,0,full_fp16_sk32,143.90833744076372,12.01237025376919,0.1022197073320301,0.01735714604783303,143.91372303688073,12.013621651246384,127.48926507063416,9.094013425230093,2.700901997741312
128,32,8,0,mixed_fp16_sk8,238.7844136550603,19.840149059937765,0.13258311390870736,0.023523209799609222,238.78285215239788,19.842524131494315,127.48926507063416,9.094013425230093,1.1002050014212728
128,32,16,0,mixed_fp16_sk16,176.0006432232198,14.635270221055627,0.10048564716406613,0.01349940192462501,175.99442419354932,14.63492445119312,127.48926507063416,9.094013425230093,1.0589209996396676
128,32,24,0,mixed_fp16_sk24,145.41734559535456,11.841792766423964,0.08666565045601693,0.010609878549696394,145.41376844125267,11.841160135591513,127.48926507063416,9.094013425230093,0.9427519980818033
128,32,32,0,mixed_fp16_sk32,143.90833744076372,12.01237025376919,0.08489369648386971,0.0100398331036606,143.9136645342213,12.013607277838798,127.48926507063416,9.094013425230093,1.2834330045734532
128,32,8,0,fp8_store_sk8,238.7844136550603,19.840149059937765,16.19016718971413,2.4576826710742563,239.9524135417102,20.081369080094973,127.48926507063416,9.094013425230093,4.552414000499994
128,32,16,0,fp8_store_sk16,176.0006432232198,14.635270221055627,13.344789155247403,1.9418496011747464,174.32400160414593,14.183287423098216,127.48926507063416,9.094013425230093,2.911607996793464
128,32,24,0,fp8_store_sk24,145.41734559535456,11.841792766423964,11.065995057921299,1.2419143423548362,145.68753664419916,11.872350004804442,127.48926507063416,9.094013425230093,4.045277994009666
128,32,32,0,fp8_store_sk32,143.90833744076372,12.01237025376919,10.420096984506454,1.1881278104573276,144.27223580247673,12.070442976399447,127.48926507063416,9.094013425230093,5.389723999542184
128,32,8,1,full_fp32_sk8,267.895047847961,24.594647998470908,3.73566365015967e-05,8.39781788003805e-06,267.89504751781493,24.594646936767283,124.08058563530594,8.7759610188152,0.33434299984946847
128,32,16,1,full_fp32_sk16,170.36083510776226,13.709549886572397,2.944919784769379e-05,5.348518661761411e-06,170.36083852387014,13.709550263853306,124.08058563530594,8.7759610188152,0.23705200146650895
128,32,24,1,full_fp32_sk24,145.1612468755592,12.148412087742763,2.7801924523326785e-05,6.26066355247101e-06,145.16124941639876,12.148412860407413,124.08058563530594,8.7759610188152,0.40856599662220106
128,32,32,1,full_fp32_sk32,136.72964255439973,11.046000638417054,2.8710337226433933e-05,5.884077028723427e-06,136.72964669376913,11.046001481234114,124.08058563530594,8.7759610188152,0.21420599659904838
